120000, 9, 6.541714e+08
300000, 9, 1.512444e+08
600000, 9, 1.512410e+08
900000, 9, 1.512410e+08
1200000, 9, 1.512410e+08
1500000, 9, 1.512410e+08
120000, 9, 6.424074e+08
300000, 9, 1.512428e+08
120000, 9, 1.814054e+08
300000, 9, 1.466654e+08
600000, 9, 1.466637e+08
900000, 9, 1.466637e+08
120000, 9, 1.746189e+08
120000, 9, 2.481347e+08
120000, 9, 2.029144e+08
120000, 9, 1.561761e+08
120000, 9, 6.798856e+08
120000, 9, 2.481347e+08
120000, 9, 2.029144e+08
120000, 9, 1.561761e+08
120000, 9, 1.746189e+08
120000, 9, 6.798856e+08
300000, 9, 2.044316e+08
300000, 9, 1.266666e+08
300000, 9, 1.138281e+08
300000, 9, 1.500317e+08
300000, 9, 1.917303e+08
600000, 9, 2.044294e+08
600000, 9, 1.265436e+08
600000, 9, 1.138254e+08
600000, 9, 1.500311e+08
600000, 9, 1.907694e+08
900000, 9, 2.044294e+08
900000, 9, 1.265436e+08
900000, 9, 1.138254e+08
900000, 9, 1.500311e+08
900000, 9, 1.907694e+08
120000, 9, 2.040651e+08
120000, 9, 2.413054e+08
120000, 9, 1.564730e+08
120000, 9, 1.594640e+08
120000, 9, 1.740923e+08
300000, 9, 2.056883e+08
300000, 9, 1.722350e+08
300000, 9, 1.385976e+08
300000, 9, 1.451707e+08
300000, 9, 1.636020e+08
600000, 9, 1.385974e+08
600000, 9, 2.042983e+08
600000, 9, 1.722312e+08
600000, 9, 1.451698e+08
600000, 9, 1.636014e+08
900000, 9, 1.385974e+08
900000, 9, 2.042958e+08
900000, 9, 1.722312e+08
900000, 9, 1.451698e+08
900000, 9, 1.636014e+08
120000, 9, 9.973467e+08
120000, 9, 9.907763e+08
120000, 9, 9.345991e+08
120000, 9, 8.762157e+08
120000, 9, 8.848962e+08
300000, 9, 7.166263e+08
300000, 9, 6.914092e+08
300000, 9, 7.124473e+08
300000, 9, 6.602578e+08
300000, 9, 7.113257e+08
600000, 9, 6.492550e+08
600000, 9, 6.375930e+08
600000, 9, 6.829533e+08
600000, 9, 6.778524e+08
600000, 9, 6.291895e+08
900000, 9, 6.111073e+08
900000, 9, 6.340255e+08
900000, 9, 6.338546e+08
900000, 9, 6.552452e+08
900000, 9, 6.237182e+08
120000, 9, 9.973467e+08
120000, 9, 8.848962e+08
120000, 9, 9.345991e+08
120000, 9, 9.907763e+08
120000, 9, 8.762157e+08
300000, 9, 7.166263e+08
300000, 9, 6.914092e+08
300000, 9, 7.124473e+08
300000, 9, 6.602578e+08
300000, 9, 7.113257e+08
600000, 9, 6.492550e+08
600000, 9, 6.375930e+08
600000, 9, 6.291895e+08
600000, 9, 6.778524e+08
600000, 9, 6.829533e+08
900000, 9, 6.111073e+08
900000, 9, 6.338546e+08
900000, 9, 6.237182e+08
900000, 9, 6.552452e+08
900000, 9, 6.340255e+08
120000, 9, 1.255240e+09
120000, 9, 1.622677e+09
120000, 9, 1.300596e+09
120000, 9, 1.124974e+09
120000, 9, 1.095303e+09
300000, 9, 1.255240e+09
300000, 9, 1.300596e+09
300000, 9, 1.612556e+09
300000, 9, 1.123656e+09
300000, 9, 1.091095e+09
600000, 9, 1.255240e+09
600000, 9, 1.300596e+09
600000, 9, 1.598624e+09
600000, 9, 1.118209e+09
600000, 9, 1.062204e+09
900000, 9, 1.255240e+09
900000, 9, 1.300596e+09
900000, 9, 1.577041e+09
900000, 9, 1.098412e+09
900000, 9, 1.048333e+09
120000, 9, 1.052239e+09
120000, 9, 1.043806e+09
120000, 9, 9.878834e+08
120000, 9, 9.918518e+08
120000, 9, 1.039380e+09
300000, 9, 9.783008e+08
300000, 9, 8.981620e+08
300000, 9, 9.781572e+08
300000, 9, 9.806293e+08
300000, 9, 9.683070e+08
600000, 9, 8.631776e+08
600000, 9, 8.278553e+08
600000, 9, 8.684263e+08
600000, 9, 8.677286e+08
600000, 9, 8.962284e+08
900000, 9, 8.124371e+08
900000, 9, 7.653849e+08
900000, 9, 8.059237e+08
900000, 9, 8.073759e+08
900000, 9, 8.054303e+08
